text,label
Alert from Delhi Police Cyber Cell: suspicious tax evasion activity detected linked to your Aadhaar. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
BSNL Bill Reminder: Your bill of Rs 680 for the month of April is due on 20-May. Pay now via the BSNL app to earn 100 reward points. Thank you.,0
"YouTube channel promoter wanted: get paid Rs 999 per video you watch and rate. Work from home, flexible hours, daily payout. Join our platform today by paying Rs 1,000.",2
"Samsung promotional lottery — you have won a Galaxy S24 Ultra smartphone. Pay Rs 2,000 as courier charges to receive your prize within 5 business days at your address.",2
Cashback of Rs 20 credited to your Paytm wallet for your transaction at Flipkart. Valid for 30 days. View offers in the Paytm Rewards section.,0
"Your secure OTP for PNB credit card transaction is 751312. Do not share this with anyone. If you did not initiate this, call PNB helpline immediately.",0
Naukri.com: Your profile matches a Operations Manager job at Flipkart in Ahmedabad. Salary: up to Rs 18 LPA. Apply now before the deadline on 05-May-2026. Easy apply with your saved resume.,0
"Internshala: Your internship application for Data Analyst at a Noida-based startup has been accepted. Stipend: Rs 15,000/month. Duration: 3 months. Joining: 15-May-2026. Congratulations!",0
Your Voter ID has been found in a database seized during a PMLA violation raid. SI Anita Sharma from Enforcement Directorate requires your immediate cooperation. Failure to comply will result in prosecution.,1
Alert from Delhi Police Cyber Cell: suspicious identity theft activity detected linked to your Voter ID. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
BSNL: Your data balance is running low. You have used 90% of your monthly data. Recharge now with a plan starting from Rs 719 to avoid speed throttling.,0
"Our forex trading bot doubled accounts last month with 300% gains. Fully automated, risk-free trading. Invest Rs 10,000 and our AI handles everything. Monthly payouts guaranteed.",2
"Your webcam was hacked using a RAT installed 3 months ago. We have intimate footage of you. Transfer Rs 30,000 via BHIM UPI within 45 minutes or it goes viral on social media.",2
DCP Anita Sharma here from Narcotics Control Bureau. A case of drug trafficking has been filed using your Driving License. Do not disconnect. Stay on this call until further instructions.,1
"Money sent successfully! Rs 2,000 transferred to Flipkart using Google Pay UPI. Your bank account ending 2345 has been debited. Ref: TXN4109032525.",0
Your profile on Naukri.com has been viewed by 45 recruiters this week. Update your resume to increase your visibility and chances of getting shortlisted.,0
This is Enforcement Directorate. We have monitored illegal cybercrime activity linked to your Aadhaar. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
"You have a pending UPI refund of Rs 40,000 from your last failed transaction. To receive it, enter your PIN at the link: amazonpay-refund-portal.net. Valid for 15 minutes only.",2
We have a court order to seize your assets in connection with a hawala dealings case. TRAI officers are en route to your address. Cooperate by calling back immediately to halt the action.,1
PNB Alert: Your account ending 2345 has been temporarily suspended due to multiple failed login attempts. Restore access immediately: pnb-secure.in/verify,3
Your Myntra order #806050892 has been cancelled as requested. A refund of Rs 250 will be credited to your original payment method within 5–7 business days.,0
"PhonePe Alert: Rs 120 received from Amazon. Your wallet balance is Rs Rs 12,450. Transaction ref: TXN2476706787. View details in the PhonePe app.",0
"I have installed spyware on your device. I recorded you using your front camera while you watched inappropriate content. Send Rs 15,000 within 20 minutes or the clip goes to all your contacts.",2
Your PNB account has been successfully linked with your Aadhaar number as per NPCI mandate. This service is provided by your bank free of charge.,0
Groww: SIP of Rs 450 in Mirae Asset Emerging Bluechip processed successfully. Your investment is now visible in your portfolio. Stay invested for long-term wealth creation. All the best!,0
"ALERT: Rs 1,200 debited from SBI a/c **8888 on 10-May-2026 at Zepto. Avl Bal: Rs 1,02,340. Not you? Call SBI helpline. SMS BLOCK to 567676 to block your card.",0
"Your secure OTP for PNB credit card transaction is 286325. Do not share this with anyone. If you did not initiate this, call PNB helpline immediately.",0
This is an automated notice from the CBI. Your Voter ID has been flagged for narcotics trafficking. You have 90 minutes to report online or a physical warrant will be issued.,1
"PhonePe Alert: Rs 250 received from Flipkart. Your wallet balance is Rs Rs 12,450. Transaction ref: TXN6834081886. View details in the PhonePe app.",0
This is Ministry of Home Affairs. You have been named as a suspect in a illegal transactions investigation. Your Driving License was recovered at a crime scene. Share your location or pay Rs 5 lakh to clear your name.,1
Your Amazon order #262036664 is confirmed. Payment of Rs 120 received via UPI. Expected delivery: tomorrow. You can track your order anytime in the Amazon app.,0
"IndusInd Bank: A transaction of Rs 5 lakh was attempted from your account. If not done by you, click here to reverse it and secure your account: indusind-fraud.in/report",3
"SBI: INR 1,499 credited to your a/c **5623 on 05-May-2026 by NEFT from Myntra. Updated bal: Rs 12,450. Ref: TXN9661273955. For details visit SBI mobile app.",0
"Exciting part-time opportunity: earn Rs 2,000 per hour completing micro-tasks — liking posts, rating apps, watching videos. No experience required. Withdraw earnings daily.",2
Medanta: Your lab test results for Patient ID 48291 are ready. Visit our website or the Medanta patient portal to view your reports securely.,0
BigBasket Return Update: Your return request for order #558384757 has been approved. Pickup scheduled for tomorrow. Refund will be processed after quality check.,0
"Your SIP of Rs 4,999 in HDFC Top 100 Fund has been successfully processed on 05-May-2026. Units allotted at NAV Rs 47.83. Total portfolio value updated. Keep investing for long-term wealth.",0
Federal Bank OTP for login is 587859. This OTP is valid for 5 minutes. Never share it with anyone including bank staff.,0
Indian Overseas Bank Security: Your account ending 0123 shows a suspicious login from an unrecognized device. Confirm it was you or click to secure your account immediately.,1
"Your webcam was hacked using a RAT installed 3 months ago. We have intimate footage of you. Transfer Rs 10,000 via Google Pay within 1 hour or it goes viral on social media.",2
BSNL Bill Reminder: Your bill of Rs 380 for the month of April is due on 20-May. Pay now via the BSNL app to earn 100 reward points. Thank you.,0
"Amazon Great Indian Festival Lucky Draw: You have been selected to receive Rs 2 lakh. Pay a delivery and documentation fee of Rs 1,500 to receive your prize at your address.",2
Croma: Hi! Your order #442264702 for Smart Watch is confirmed. Pay on delivery. Expected delivery: in 4-6 business days. Track order live in the Croma app. Happy shopping!,0
Your Airtel recharge of Rs 149 via Paytm was successful. Validity: 30 days. Benefits: Unlimited calls + daily data. For help dial 198 or visit MyAirtel app.,0
"BSNL Postpaid: Your bill of Rs 920 for this month is ready. AutoPay is set up — no action needed. For bill details, log in to MyBSNL app.",0
"The PNB fraud desk is reversing a fraudulent debit of Rs 15,000 from your account right now. To complete the reversal, provide the 6-digit confirmation code we sent.",1
"Hello. I know your password is [raj12345]. I have been monitoring your device for months. Pay Rs 25,000 in crypto or I will share your browsing history and private images with everyone you know.",2
"I am Riya, an army officer deployed abroad in Dubai. I have discovered Rs 20,000 in gold and cash here. Help me transfer it to India safely and I will give you 30% of everything.",4
"Our Ethereum arbitrage trading group made 40% last month. Join our Telegram for live signals. Premium membership: Rs 5,000/month. Copy our trades and grow your portfolio today.",2
Your Vi recharge of Rs 479 via Google Pay was successful. Validity: 28 days. Benefits: Unlimited calls + daily data. For help dial 198 or visit MyVi app.,0
"Get paid Rs 999 for every product review you submit on our platform. Reviews take 5 minutes. Earn Rs 5,000 working just 2 hours a day from the comfort of your home.",2
"Canara Bank: A UPI payment of Rs 120 was successfully sent from account ending 8901 to Swiggy via Google Pay. If not done by you, report on the Canara Bank app immediately.",0
